Age,Gender,Nationality,City,City_Tier,Marital_Status,Education,Employment_Status,Monthly_Income_AED,Has_Credit_Card,Has_Loyalty_Card,Shopping_Frequency,Preferred_Channel,Preferred_Category,Avg_Monthly_Purchases,Avg_Basket_Size_AED,Returns_Per_Year,Discount_Seeker,Social_Media_Hours_Daily,Primary_Social_Platform,Responds_To_Influencer_Ads,Clicks_Email_Campaigns,App_Sessions_Per_Week,Last_Online_Purchase_Days,Brand_Loyalty_Score,NPS_Score,Customer_Tenure_Months,Support_Tickets_Last_Year,Referrals_Made,Shops_During_Ramadan,Shops_During_DSF,Prefers_Arabic_Content,Uses_Buy_Now_Pay_Later,Will_Buy,Max_Spend
45,Male,Other,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,23088,0,1,Weekly,Both,Fashion,3,2329,9,1,3.5,TikTok,0,0,9,96,6,4,82,6,8,1,1,1,0,0,7203
31,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,13386,0,0,Weekly,Both,Home and Living,1,1602,3,1,6.9,Snapchat,0,1,18,90,10,7,48,3,0,0,1,0,1,1,6751
48,Female,Indian,Dubai,Tier 1,Married,Masters,Student,3063,1,1,Monthly,Both,Beauty,12,225,7,0,7.5,TikTok,0,0,28,71,7,2,39,5,4,1,0,1,0,0,2249
36,Female,Indian,Dubai,Tier 1,Married,Bachelors,Student,2022,1,0,Weekly,Online,Home and Living,15,2648,0,0,1.4,YouTube,1,1,11,100,9,8,18,5,0,0,0,0,1,0,7035
64,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,15267,0,0,Monthly,Both,Home and Living,19,2095,9,0,6.3,TikTok,0,0,0,55,9,0,105,5,0,1,1,0,0,1,2902
33,Male,Emirati,Ajman,Tier 3,Married,Masters,Employed Full-Time,34911,0,1,Weekly,Online,Luxury,6,2240,4,0,4.8,Instagram,1,1,21,71,9,1,92,3,0,1,1,0,0,1,18030
22,Female,Other,Abu Dhabi,Tier 1,Divorced,Masters,Self-Employed,11592,1,1,Bi-Weekly,In-Store,Home and Living,19,2114,9,1,4.9,LinkedIn,1,1,16,171,10,3,52,1,4,1,0,1,0,0,6151
52,Male,Indian,Dubai,Tier 1,Single,Masters,Employed Full-Time,30764,1,1,Bi-Weekly,Online,Fashion,17,298,1,0,6.3,YouTube,0,0,2,91,1,1,2,0,8,1,1,1,0,1,4803
29,Male,Pakistani,Dubai,Tier 1,Married,Diploma,Employed Full-Time,6904,1,0,Weekly,Both,Electronics,9,850,9,0,2.2,Facebook,0,1,6,166,4,8,101,1,1,1,1,1,0,0,3835
42,Female,Emirati,Ajman,Tier 3,Married,Masters,Employed Full-Time,16097,0,1,Bi-Weekly,Online,Electronics,13,1049,3,1,4.5,Instagram,1,1,19,112,4,6,105,5,5,1,1,0,0,1,7280
38,Female,Jordanian,Dubai,Tier 1,Single,Masters,Employed Full-Time,16458,1,0,Monthly,Online,Travel,15,2243,4,1,2.9,Instagram,0,0,8,88,10,1,36,3,4,0,0,0,1,1,5659
53,Female,American,Abu Dhabi,Tier 1,Divorced,Masters,Employed Part-Time,19151,1,0,Weekly,In-Store,Food and Dining,16,975,7,1,1.2,Instagram,1,0,22,61,8,10,48,0,6,1,1,0,0,1,5116
40,Female,Other,Dubai,Tier 1,Married,High School,Student,2221,0,0,Weekly,Online,Electronics,13,2824,1,1,1.3,Instagram,1,1,4,173,3,10,117,7,6,1,1,0,1,0,2435
33,Female,Lebanese,Dubai,Tier 1,Single,Bachelors,Self-Employed,24700,0,0,Bi-Weekly,Online,Beauty,2,2262,1,1,1.5,YouTube,0,0,8,108,1,3,88,0,2,0,1,1,1,0,10441
56,Male,Indian,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,16488,0,0,Weekly,In-Store,Fashion,2,1184,1,0,5.1,Instagram,1,0,18,157,3,5,35,0,5,0,0,0,1,0,6584
62,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,23108,1,0,Monthly,Online,Food and Dining,11,696,7,0,1.3,TikTok,1,1,10,34,6,1,70,7,2,1,1,1,1,1,4630
59,Female,British,Dubai,Tier 1,Married,Bachelors,Employed Part-Time,12121,1,1,Monthly,Online,Fashion,16,2765,2,1,4.8,Facebook,1,0,13,149,7,8,81,1,1,1,1,0,1,0,5421
56,Male,Indian,Dubai,Tier 1,Divorced,Bachelors,Employed Full-Time,22642,0,0,Weekly,Online,Beauty,17,403,4,0,4.9,LinkedIn,0,0,13,45,9,2,94,2,4,1,1,0,1,1,7459
31,Female,Filipino,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,24246,0,0,Bi-Weekly,Online,Fashion,3,1347,1,1,7.3,Instagram,1,0,7,129,5,1,115,2,3,1,0,1,0,1,7294
48,Female,Emirati,Dubai,Tier 1,Single,Bachelors,Self-Employed,7646,0,1,Bi-Weekly,In-Store,Groceries,1,992,5,0,5.2,TikTok,0,0,23,138,5,3,72,5,3,1,1,1,1,1,5145
22,Female,Emirati,Abu Dhabi,Tier 1,Single,Masters,Student,4441,0,1,Bi-Weekly,Both,Fashion,18,1352,9,0,7.9,Instagram,0,1,19,94,3,4,42,2,3,0,1,0,1,0,4400
52,Female,Filipino,Fujairah,Tier 3,Single,PhD,Employed Full-Time,43259,1,0,Weekly,In-Store,Beauty,14,575,5,0,0.7,Instagram,1,1,0,28,3,3,74,6,7,1,1,0,0,1,9549
40,Female,Filipino,Dubai,Tier 1,Single,Masters,Student,933,0,1,Bi-Weekly,Online,Groceries,9,1608,1,0,5.8,TikTok,0,0,3,106,9,2,80,0,0,1,0,0,1,1,3015
46,Female,American,Ras Al Khaimah,Tier 3,Married,Masters,Employed Full-Time,19260,1,1,Daily,In-Store,Groceries,9,559,3,1,0.7,Snapchat,0,1,15,30,3,2,38,3,2,1,0,0,1,1,3673
60,Male,Indian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,21655,1,1,Weekly,In-Store,Electronics,12,1587,1,0,6.0,Instagram,0,0,24,28,3,2,26,7,8,1,0,0,0,1,6510
28,Female,Filipino,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,12989,0,0,Bi-Weekly,In-Store,Beauty,3,227,9,0,3.4,TikTok,1,1,25,157,9,2,31,1,2,0,1,1,0,1,4388
35,Male,Indian,Dubai,Tier 1,Single,Bachelors,Self-Employed,15326,1,1,Weekly,Online,Travel,2,2426,3,0,5.1,Instagram,1,1,0,31,4,5,52,1,0,0,1,1,0,1,5341
64,Male,Emirati,Fujairah,Tier 3,Single,Bachelors,Self-Employed,7463,1,0,Weekly,Online,Sports,1,850,6,0,2.8,YouTube,0,1,18,107,6,3,60,3,4,1,1,0,1,1,2946
29,Male,Pakistani,Dubai,Tier 1,Married,High School,Self-Employed,18388,1,1,Weekly,Online,Sports,9,2785,4,0,1.7,Snapchat,1,0,23,83,1,6,8,2,3,1,1,1,0,1,4022
26,Male,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,18075,1,1,Weekly,Online,Groceries,13,1469,9,0,5.9,LinkedIn,1,0,2,109,2,6,61,5,9,1,0,0,1,0,8426
27,Male,Indian,Fujairah,Tier 3,Married,Masters,Employed Full-Time,13435,0,1,Daily,Online,Sports,16,987,3,0,7.3,Instagram,0,1,1,31,3,3,35,4,7,1,1,0,1,0,5458
61,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,8941,0,0,Weekly,In-Store,Beauty,19,2070,9,0,1.9,Twitter X,1,0,16,41,2,0,34,3,8,1,1,0,0,0,6740
34,Female,Indian,Abu Dhabi,Tier 1,Single,Diploma,Employed Full-Time,20010,1,0,Weekly,In-Store,Fashion,10,2832,9,1,7.4,TikTok,0,1,24,64,10,8,10,2,9,0,0,0,0,1,13089
55,Female,Emirati,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,4897,1,0,Monthly,Both,Groceries,5,2394,2,1,1.6,Instagram,0,1,10,122,3,6,40,0,4,1,0,0,1,0,5913
24,Male,Emirati,Sharjah,Tier 2,Single,Bachelors,Unemployed,1486,1,0,Daily,In-Store,Electronics,14,2024,5,0,6.0,Twitter X,0,1,25,170,5,5,108,3,0,0,0,1,0,1,3096
63,Female,Indian,Dubai,Tier 1,Married,Bachelors,Self-Employed,4605,1,1,Monthly,In-Store,Electronics,15,1568,1,1,7.7,Twitter X,0,0,2,44,1,4,52,7,3,1,0,0,0,0,3377
30,Female,Emirati,Dubai,Tier 1,Single,Masters,Employed Full-Time,17444,0,0,Weekly,Online,Electronics,3,2719,3,0,1.6,YouTube,0,0,6,159,1,8,12,2,2,1,1,0,1,0,8229
57,Female,Egyptian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,8547,1,1,Monthly,Online,Fashion,9,1308,7,1,3.8,Twitter X,0,0,9,116,7,8,105,1,5,1,0,1,1,1,5098
59,Male,Indian,Dubai,Tier 1,Single,High School,Employed Full-Time,12652,0,1,Daily,In-Store,Groceries,1,1292,1,1,3.0,Instagram,0,1,2,139,9,9,27,4,1,0,1,1,0,0,6260
26,Male,Indian,Ras Al Khaimah,Tier 3,Married,Bachelors,Self-Employed,21158,1,0,Rarely,In-Store,Sports,1,1290,8,0,3.4,TikTok,1,0,28,36,9,10,19,4,4,1,1,0,1,1,7898
44,Male,Indian,Ajman,Tier 3,Married,PhD,Student,2271,1,0,Monthly,Both,Beauty,19,2803,1,1,6.1,TikTok,0,0,7,108,7,5,57,4,7,1,1,0,0,1,6650
19,Male,Egyptian,Sharjah,Tier 2,Married,Bachelors,Self-Employed,20333,1,1,Weekly,Both,Travel,6,1748,7,1,5.5,Instagram,0,1,24,32,2,7,90,7,4,1,1,0,0,0,9086
22,Male,Other,Sharjah,Tier 2,Married,PhD,Employed Full-Time,31333,1,0,Weekly,Online,Fashion,11,2725,7,1,7.8,Twitter X,0,1,27,104,7,6,54,2,4,1,1,1,1,1,15132
46,Female,American,Abu Dhabi,Tier 1,Divorced,Masters,Employed Full-Time,27371,0,0,Bi-Weekly,Online,Fashion,18,1913,6,0,1.9,Snapchat,0,0,23,167,9,0,15,2,7,1,1,0,0,1,6111
54,Male,American,Dubai,Tier 1,Married,High School,Unemployed,1505,1,1,Rarely,In-Store,Food and Dining,14,2770,9,0,4.6,YouTube,1,1,4,67,7,1,95,7,4,1,0,1,0,0,4244
55,Male,Pakistani,Sharjah,Tier 2,Single,Masters,Unemployed,1722,1,1,Bi-Weekly,In-Store,Groceries,16,469,5,0,3.9,Snapchat,1,0,26,92,2,8,110,0,3,0,0,0,0,1,961
36,Male,British,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,14886,0,0,Bi-Weekly,Online,Luxury,1,702,0,1,7.4,Snapchat,1,1,9,25,7,9,37,4,9,1,0,0,1,1,4249
25,Male,Filipino,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,19930,1,0,Weekly,In-Store,Beauty,10,2921,1,0,0.6,Instagram,1,0,11,28,4,3,61,6,8,0,0,0,1,0,8757
62,Male,Indian,Sharjah,Tier 2,Married,Masters,Employed Full-Time,14434,1,1,Weekly,Online,Beauty,10,2810,6,1,7.9,Instagram,1,1,17,147,8,10,18,1,1,0,0,1,0,0,3102
18,Male,Indian,Abu Dhabi,Tier 1,Single,Masters,Student,3518,0,0,Weekly,In-Store,Fashion,13,2964,3,1,4.1,LinkedIn,0,1,5,157,3,2,93,7,0,1,1,1,0,0,3206
39,Male,Indian,Ajman,Tier 3,Single,Bachelors,Self-Employed,9378,1,1,Weekly,Online,Travel,1,863,8,1,5.2,YouTube,0,0,7,178,5,1,44,5,3,1,1,1,0,0,4789
34,Female,Other,Dubai,Tier 1,Divorced,PhD,Self-Employed,33735,0,1,Daily,In-Store,Electronics,3,917,2,1,3.2,TikTok,1,0,17,19,3,7,91,4,9,1,1,0,0,1,8550
24,Female,Filipino,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,24161,1,0,Daily,Both,Fashion,14,162,3,1,6.9,Twitter X,0,0,5,56,7,6,102,3,2,1,1,1,0,1,7405
42,Male,American,Dubai,Tier 1,Married,PhD,Employed Full-Time,32673,1,1,Monthly,Both,Sports,16,223,2,1,4.7,Snapchat,1,1,22,146,3,8,84,3,8,1,0,1,0,1,6707
62,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,18176,1,0,Monthly,Both,Beauty,6,1060,6,1,5.5,YouTube,0,1,29,173,10,2,21,1,2,0,1,0,1,1,8993
21,Female,Pakistani,Sharjah,Tier 2,Married,PhD,Student,4346,1,0,Weekly,In-Store,Travel,1,2171,1,0,5.4,Instagram,0,0,8,113,5,0,29,7,2,1,1,0,1,0,3982
53,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,7727,1,0,Monthly,In-Store,Electronics,5,686,9,1,3.2,Snapchat,0,0,15,88,1,8,107,2,9,1,1,0,0,1,2789
23,Male,Indian,Dubai,Tier 1,Married,High School,Self-Employed,24380,1,0,Weekly,In-Store,Home and Living,8,1609,1,0,1.1,TikTok,1,0,10,102,4,4,15,5,6,1,1,0,1,1,9668
48,Female,Jordanian,Dubai,Tier 1,Single,Masters,Employed Full-Time,12815,0,0,Weekly,Online,Beauty,12,81,1,0,6.6,Snapchat,0,0,24,126,6,4,86,6,1,0,0,1,0,0,1978
36,Male,Filipino,Dubai,Tier 1,Married,Masters,Student,4214,0,0,Monthly,Online,Fashion,1,546,3,1,2.7,Instagram,0,0,29,82,2,2,87,4,7,1,1,0,0,1,2465
61,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,19468,1,1,Monthly,Online,Sports,13,2292,7,1,6.9,TikTok,0,0,1,41,6,7,68,5,5,1,0,0,1,0,7195
56,Female,Lebanese,Ras Al Khaimah,Tier 3,Married,Bachelors,Employed Full-Time,8345,1,0,Monthly,Both,Groceries,9,577,7,0,5.1,Snapchat,0,1,16,126,10,7,88,3,8,1,0,0,1,1,3301
44,Male,Indian,Dubai,Tier 1,Married,High School,Student,3617,1,1,Daily,In-Store,Beauty,8,2538,7,0,3.2,Instagram,1,0,12,13,7,0,64,1,7,1,1,1,0,1,6638
27,Male,Other,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,17052,0,1,Weekly,Online,Food and Dining,13,1562,7,0,5.0,Facebook,1,0,6,99,8,3,14,6,3,0,0,1,1,0,5408
43,Female,Indian,Ajman,Tier 3,Single,Bachelors,Employed Full-Time,23098,1,0,Bi-Weekly,Both,Beauty,2,1570,6,0,5.3,Facebook,1,0,21,83,3,5,37,6,7,1,0,1,1,1,5967
36,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,11046,1,1,Weekly,In-Store,Luxury,15,2821,5,1,5.8,LinkedIn,0,1,9,24,10,8,119,0,3,1,1,0,0,1,7880
56,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Student,3029,1,1,Daily,Both,Luxury,14,1693,6,1,6.7,TikTok,0,1,25,161,3,1,54,3,4,1,0,0,1,1,2039
20,Female,Indian,Sharjah,Tier 2,Married,Diploma,Student,1423,0,0,Bi-Weekly,In-Store,Home and Living,19,73,4,0,1.7,Instagram,1,0,12,97,5,6,59,3,9,0,1,0,1,0,2279
62,Female,Indian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,13853,1,1,Weekly,Online,Travel,9,2387,7,0,7.6,TikTok,1,0,9,73,3,9,59,4,6,1,0,0,0,0,3955
30,Male,Egyptian,Dubai,Tier 1,Single,Masters,Self-Employed,11759,1,0,Weekly,Online,Fashion,19,2993,1,0,3.6,Instagram,0,0,27,3,9,0,85,2,5,1,1,0,1,1,6978
45,Female,Other,Dubai,Tier 1,Single,PhD,Self-Employed,33989,1,1,Weekly,Both,Luxury,14,2405,4,0,7.0,Facebook,0,0,3,3,7,9,55,3,4,0,0,1,0,1,12380
37,Male,Lebanese,Fujairah,Tier 3,Married,Bachelors,Self-Employed,19498,0,0,Daily,Online,Groceries,8,353,6,1,2.2,Instagram,1,0,26,30,5,3,43,3,1,1,1,1,1,1,5697
45,Female,Indian,Ras Al Khaimah,Tier 3,Married,High School,Employed Full-Time,11684,0,1,Weekly,In-Store,Luxury,5,680,8,0,0.7,TikTok,1,1,10,146,5,9,52,6,4,1,0,0,0,1,4731
25,Female,Filipino,Sharjah,Tier 2,Married,High School,Employed Full-Time,19543,0,0,Bi-Weekly,In-Store,Beauty,7,1766,9,0,4.8,Instagram,0,1,8,171,1,10,39,4,9,1,1,0,1,0,8949
58,Female,Emirati,Dubai,Tier 1,Single,Masters,Self-Employed,23667,0,1,Weekly,Both,Travel,4,87,0,1,2.9,Instagram,1,0,15,66,9,6,77,2,6,1,1,0,1,1,7911
56,Male,Emirati,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,10505,1,0,Monthly,In-Store,Travel,8,2483,8,1,7.9,YouTube,0,0,16,27,2,2,19,7,5,1,0,0,0,1,7006
18,Female,Egyptian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,10387,1,1,Weekly,In-Store,Home and Living,4,794,2,0,1.3,YouTube,0,0,22,100,7,2,56,5,5,0,0,0,0,0,4794
20,Male,Filipino,Dubai,Tier 1,Married,Bachelors,Self-Employed,15291,0,1,Monthly,Online,Beauty,1,1654,0,0,0.9,Snapchat,0,0,4,105,7,3,90,0,4,1,0,0,1,0,4068
30,Female,Emirati,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,16806,1,1,Bi-Weekly,Both,Luxury,8,131,6,1,0.8,Instagram,0,0,4,110,2,7,36,5,8,1,1,0,1,0,4553
45,Male,Emirati,Fujairah,Tier 3,Married,Bachelors,Unemployed,669,1,0,Weekly,In-Store,Fashion,7,1191,2,1,2.1,YouTube,1,1,5,19,8,2,52,6,0,1,0,1,1,1,2044
42,Male,Other,Ajman,Tier 3,Single,Diploma,Employed Full-Time,6610,0,0,Weekly,Online,Electronics,11,1894,7,1,4.8,YouTube,0,0,1,16,8,7,44,0,3,0,0,0,0,1,4801
50,Male,Emirati,Sharjah,Tier 2,Married,Bachelors,Unemployed,520,0,1,Weekly,In-Store,Groceries,16,99,1,1,4.3,LinkedIn,0,1,26,26,9,9,46,0,6,1,1,0,0,1,1368
55,Female,Pakistani,Dubai,Tier 1,Married,PhD,Employed Full-Time,32752,0,0,Bi-Weekly,Online,Beauty,17,2766,3,1,3.1,Snapchat,1,1,13,14,2,8,97,0,0,1,0,0,1,1,13232
23,Female,Pakistani,Dubai,Tier 1,Married,Diploma,Employed Full-Time,8804,0,0,Weekly,Online,Fashion,5,2171,1,0,1.2,Instagram,1,0,10,47,1,7,40,2,3,0,1,1,1,0,5367
61,Male,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,5290,1,1,Bi-Weekly,In-Store,Groceries,7,2792,3,0,2.3,Instagram,0,0,18,146,9,7,80,0,5,0,0,0,0,1,2600
62,Male,Indian,Sharjah,Tier 2,Single,Bachelors,Self-Employed,14227,0,1,Bi-Weekly,Both,Electronics,10,1179,0,0,1.9,LinkedIn,0,0,10,156,3,8,53,4,9,1,1,0,0,1,2471
49,Female,Indian,Sharjah,Tier 2,Married,Masters,Self-Employed,12092,1,1,Monthly,In-Store,Fashion,13,1672,9,0,6.1,LinkedIn,1,0,24,111,10,3,57,7,7,1,1,1,1,1,5154
62,Male,Lebanese,Dubai,Tier 1,Married,Masters,Employed Full-Time,29351,0,1,Bi-Weekly,In-Store,Fashion,15,2781,4,0,6.3,TikTok,1,1,19,147,2,2,19,4,6,1,0,0,1,1,8266
64,Male,Pakistani,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,10511,1,1,Weekly,In-Store,Fashion,6,1837,2,0,6.3,TikTok,0,1,5,30,10,7,101,7,8,1,1,1,0,1,5532
38,Female,Egyptian,Dubai,Tier 1,Married,Diploma,Employed Part-Time,12197,1,1,Monthly,Both,Fashion,2,2453,8,1,7.8,Facebook,1,1,12,105,2,0,78,4,6,1,0,0,0,0,7172
33,Female,Other,Dubai,Tier 1,Divorced,High School,Employed Full-Time,12714,0,1,Monthly,In-Store,Beauty,4,1729,3,1,7.1,Twitter X,0,1,28,149,2,9,44,6,2,1,0,0,1,0,5584
38,Female,Lebanese,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,10672,1,0,Rarely,Online,Fashion,14,1063,5,1,4.2,Facebook,0,1,18,149,8,0,108,0,9,1,1,0,1,0,7831
28,Male,Pakistani,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,23727,0,0,Weekly,Online,Food and Dining,15,2282,8,0,3.6,Snapchat,0,1,2,48,3,3,94,4,3,1,1,0,0,0,7551
54,Male,Pakistani,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,20449,1,0,Monthly,Online,Beauty,14,203,1,0,7.4,Instagram,0,0,24,158,1,9,95,6,2,0,1,0,0,0,4558
53,Female,Egyptian,Ajman,Tier 3,Married,High School,Self-Employed,23794,1,1,Monthly,Both,Electronics,4,2951,6,0,5.1,Instagram,0,1,15,42,8,2,20,4,8,0,1,0,0,1,11491
52,Female,Egyptian,Abu Dhabi,Tier 1,Single,Bachelors,Unemployed,1712,1,1,Bi-Weekly,Both,Fashion,6,2215,2,0,2.7,Facebook,0,0,8,165,2,9,44,1,7,1,1,0,1,1,4517
36,Female,Pakistani,Dubai,Tier 1,Married,High School,Self-Employed,16785,1,1,Bi-Weekly,Online,Sports,7,2364,0,0,4.7,Twitter X,1,0,28,41,6,1,43,0,9,1,1,0,0,1,6293
37,Female,Egyptian,Dubai,Tier 1,Married,Masters,Employed Full-Time,18137,1,1,Rarely,In-Store,Electronics,13,2934,8,0,7.9,Instagram,0,0,2,174,8,8,111,4,8,0,1,1,0,1,10396
35,Male,Emirati,Abu Dhabi,Tier 1,Married,PhD,Employed Full-Time,34513,1,0,Rarely,Both,Food and Dining,17,2352,8,1,6.9,Instagram,0,0,18,96,10,4,7,7,9,1,0,1,1,1,17548
64,Female,Pakistani,Dubai,Tier 1,Single,Masters,Employed Part-Time,11265,0,0,Bi-Weekly,Online,Groceries,17,220,3,0,2.6,Facebook,0,0,14,94,9,2,42,7,9,1,1,0,1,0,2799
58,Male,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,12983,1,1,Weekly,In-Store,Beauty,4,666,8,0,7.6,TikTok,0,1,21,88,1,8,62,5,1,0,1,0,1,0,2231
31,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Student,2390,1,1,Monthly,Online,Food and Dining,19,597,6,0,7.9,Snapchat,0,0,12,1,9,7,101,2,4,1,1,1,0,1,1917
32,Female,Emirati,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,10673,0,0,Weekly,In-Store,Beauty,13,1258,3,1,2.2,Snapchat,1,0,16,54,8,3,111,4,4,1,1,0,0,1,6385
48,Male,Egyptian,Sharjah,Tier 2,Married,High School,Employed Full-Time,5742,1,0,Weekly,Both,Food and Dining,9,1975,1,0,7.2,Twitter X,0,1,29,116,6,9,2,7,6,0,1,1,0,1,3266
18,Male,Filipino,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,9720,1,1,Rarely,Both,Travel,2,2799,4,1,7.1,Twitter X,1,0,20,35,5,4,86,1,3,1,0,1,0,1,5782
20,Female,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,7509,0,1,Monthly,In-Store,Food and Dining,18,2764,7,0,0.8,TikTok,0,0,24,144,6,10,77,2,3,1,1,0,0,0,4798
33,Male,Pakistani,Dubai,Tier 1,Married,Masters,Employed Full-Time,18030,0,0,Rarely,In-Store,Luxury,17,2990,9,0,5.5,Snapchat,1,1,24,5,2,4,46,7,7,0,1,0,1,1,10881
40,Female,Pakistani,Dubai,Tier 1,Single,PhD,Employed Full-Time,41082,0,1,Bi-Weekly,In-Store,Fashion,7,2507,9,1,2.8,Instagram,1,0,7,159,3,7,116,2,0,1,1,0,1,0,13935
28,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,18685,0,0,Bi-Weekly,Online,Groceries,17,2836,5,1,5.6,LinkedIn,0,0,21,109,9,6,38,5,5,1,1,1,1,1,12104
29,Female,Egyptian,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,20652,1,0,Rarely,Online,Groceries,10,1661,4,0,7.4,LinkedIn,0,0,13,37,3,2,95,6,8,0,0,0,1,1,6199
27,Male,Lebanese,Ras Al Khaimah,Tier 3,Married,High School,Employed Full-Time,9585,0,0,Weekly,Both,Food and Dining,14,195,3,0,4.2,TikTok,0,1,8,119,10,5,1,6,1,1,1,1,0,0,2378
49,Male,Lebanese,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,12554,0,1,Monthly,Online,Groceries,12,2587,5,0,3.6,Instagram,1,0,2,153,7,5,47,5,4,1,1,1,1,1,6711
33,Female,Egyptian,Ras Al Khaimah,Tier 3,Divorced,Masters,Employed Full-Time,13523,0,1,Bi-Weekly,In-Store,Electronics,12,311,2,0,7.4,Instagram,0,1,28,107,4,1,107,6,9,1,1,1,0,1,2486
25,Female,Filipino,Ajman,Tier 3,Single,Bachelors,Employed Full-Time,5634,1,1,Weekly,In-Store,Luxury,17,1199,1,0,7.8,Snapchat,0,0,8,113,9,0,13,5,9,1,0,0,0,0,2824
55,Male,Emirati,Abu Dhabi,Tier 1,Single,Bachelors,Self-Employed,20908,0,1,Daily,Both,Groceries,19,1677,0,1,1.0,Instagram,0,0,23,153,4,6,60,6,8,0,1,0,0,1,4240
29,Male,Indian,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,15424,1,0,Weekly,Both,Home and Living,14,394,8,0,7.4,Facebook,0,0,11,67,10,2,81,3,3,0,1,1,0,1,3237
41,Female,Emirati,Abu Dhabi,Tier 1,Married,Masters,Employed Part-Time,34766,0,0,Bi-Weekly,In-Store,Food and Dining,17,2048,0,0,1.1,Facebook,0,1,14,38,10,4,64,7,8,1,1,1,1,1,11706
45,Female,Other,Fujairah,Tier 3,Single,PhD,Employed Part-Time,26312,1,1,Weekly,In-Store,Home and Living,15,2976,3,0,3.0,Snapchat,1,1,16,176,6,7,68,7,7,1,0,0,1,1,13540
25,Female,Indian,Sharjah,Tier 2,Single,Masters,Unemployed,178,0,1,Bi-Weekly,Both,Home and Living,6,1181,5,1,6.2,LinkedIn,0,1,8,130,2,4,55,7,8,1,1,0,0,0,2107
45,Female,Indian,Dubai,Tier 1,Single,Diploma,Employed Full-Time,5067,1,1,Bi-Weekly,Both,Home and Living,19,2042,8,1,6.3,TikTok,0,0,23,148,7,10,107,1,1,1,1,1,1,1,3959
53,Male,Other,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,10438,1,1,Monthly,Both,Home and Living,6,1630,3,1,5.9,LinkedIn,0,1,7,86,3,4,31,6,9,1,0,0,1,0,6807
43,Male,Other,Dubai,Tier 1,Single,High School,Employed Full-Time,21803,0,1,Daily,In-Store,Fashion,6,563,6,0,0.8,Instagram,1,0,5,11,1,4,119,1,4,1,1,0,0,1,2721
25,Female,Lebanese,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,11271,1,1,Monthly,In-Store,Beauty,4,994,6,1,1.5,Instagram,0,1,8,119,7,10,97,4,9,0,0,0,0,1,5559
45,Male,Emirati,Dubai,Tier 1,Single,High School,Student,3415,0,0,Daily,Both,Electronics,1,762,5,1,7.5,TikTok,0,0,14,82,5,6,14,6,8,1,1,0,1,0,3278
45,Male,Emirati,Sharjah,Tier 2,Married,Bachelors,Self-Employed,15828,1,1,Daily,Both,Home and Living,19,264,8,1,1.1,Snapchat,1,1,23,159,7,1,85,1,4,0,1,1,1,1,4248
